history

2020-02-06;21240
2020-02-07;21200
2020-02-10;21442
2020-02-11;21910
2020-02-12;21966
2020-02-13;21510
2020-02-14;21530
2020-02-17;21790
2020-02-18;21818
2020-02-19;22520
2020-02-20;22342
2020-02-21;22220
2020-02-25;21554
2020-02-26;21826
2020-02-27;21238
2020-02-28;20250
2020-03-02;20160
2020-03-03;20714
2020-03-04;20756
2020-03-05;20780
2020-03-06;21762
2020-03-10;21230
2020-03-11;20238
2020-03-12;18500
2020-03-13;18038
2020-03-16;17090
2020-03-17;17180
2020-03-18;15500
2020-03-19;16252
2020-03-20;16358
2020-03-23;16240
2020-03-24;19028
2020-03-25;19930
2020-03-26;20100
2020-03-27;19306
2020-03-30;19462
2020-03-31;19518
2020-04-01;18952
2020-04-02;18998
2020-04-03;19032
2020-04-06;19590
2020-04-07;19780
2020-04-08;20164
2020-04-09;21138
2020-04-10;20650
2020-04-13;20100
2020-04-14;20702
2020-04-15;19646
2020-04-16;19520
2020-04-17;19718
2020-04-20;20036
2020-04-21;19240
2020-04-22;19614
2020-04-23;20216
2020-04-24;20150
2020-04-27;20034
2020-04-28;20054
2020-04-29;20596
2020-04-30;20478
2020-05-04;20126
2020-05-05;20034
2020-05-06;19940
2020-05-07;20224
2020-05-08;20144
2020-05-12;21016
2020-05-13;20762
2020-05-14;20104
2020-05-15;20206
2020-05-18;21474
2020-05-19;21920
2020-05-20;22952
2020-05-21;22536
2020-05-22;22002
2020-05-25;22394
2020-05-26;22118
2020-05-27;22110
2020-05-28;22544
2020-05-29;22110
2020-06-01;22026
2020-06-02;22220
2020-06-03;21824
2020-06-04;20000
2020-06-05;20400
2020-06-08;20502
2020-06-09;20248
2020-06-10;20240
2020-06-11;19482
2020-06-15;19058
2020-06-16;19472
2020-06-17;19256
2020-06-18;18926
2020-06-19;19004
2020-06-22;19122
2020-06-23;19636
2020-06-25;19850
2020-06-26;19678
2020-06-29;19196
2020-06-30;18784
2020-07-02;18754
2020-07-03;19000
2020-07-06;18260
2020-07-07;18574
2020-07-08;18970
2020-07-09;18596
2020-07-10;18550
2020-07-13;17946
2020-07-14;17826
2020-07-15;17978
2020-07-16;18112
2020-07-17;18350
2020-07-20;18394
2020-07-21;18380
2020-07-22;18234
2020-07-23;18724
2020-07-24;19060
2020-07-27;19790
2020-07-28;19618
2020-07-29;19808
2020-07-30;19620
2020-07-31;19650
2020-08-03;20018
2020-08-04;20398
2020-08-05;20886
2020-08-06;20842
2020-08-07;20438
2020-08-10;20612
2020-08-11;20426
2020-08-12;20770
2020-08-13;20930
2020-08-14;20786
2020-08-17;20710
2020-08-18;20798
2020-08-19;20500
2020-08-20;19988
2020-08-21;19942
2020-08-24;20000
2020-08-25;19830
2020-08-26;19976
2020-08-27;19670
2020-08-28;19364
2020-08-31;19394
2020-09-01;19930
2020-09-02;19916
2020-09-03;19838
2020-09-04;19924
2020-09-07;20006
2020-09-08;19890
2020-09-09;19708
2020-09-10;19528
2020-09-11;19354
2020-09-14;19492
2020-09-15;19634
2020-09-16;19270
2020-09-17;19370
2020-09-18;19300
2020-09-21;18694
2020-09-22;18758
2020-09-23;18860
2020-09-24;18780
2020-09-25;18888
2020-09-28;18826
2020-09-29;18800
2020-09-30;18762
2020-10-01;18726
2020-10-02;18840
2020-10-05;19282
2020-10-06;18782
2020-10-07;18654
2020-10-08;18924
2020-10-09;19450
2020-10-12;19534
2020-10-13;19604
2020-10-14;19792
2020-10-15;19680
2020-10-16;19682
2020-10-19;19858
2020-10-20;20192
2020-10-21;19828
2020-10-22;19672
2020-10-23;19838
2020-10-26;19514
2020-10-27;19150
2020-10-28;18548
2020-10-29;18998
2020-10-30;18864
2020-11-02;19334
2020-11-03;19512
2020-11-05;19684
2020-11-06;20138
2020-11-09;20590
2020-11-10;20626
2020-11-11;20510
2020-11-12;20448
2020-11-13;20486
2020-11-16;20780
2020-11-17;20602
2020-11-18;20720
2020-11-19;20660
2020-11-20;20734
2020-11-23;21028
2020-11-24;21578
2020-11-25;21460
2020-11-26;21570
2020-11-27;21720
2020-11-30;21476
2020-12-01;21908
2020-12-02;22906
2020-12-03;23136
2020-12-04;23188
2020-12-07;23084
2020-12-08;22842
2020-12-09;23170
2020-12-10;24048
2020-12-11;24056
2020-12-14;23944
2020-12-15;23692
2020-12-16;23378
2020-12-17;23472
2020-12-18;23438
2020-12-21;23400
2020-12-22;23760
2020-12-23;23386
2020-12-24;23220
2020-12-25;23340
2020-12-28;23620
2020-12-29;23528
2020-12-30;23682
2021-01-04;24314
2021-01-05;24676
2021-01-06;25024
2021-01-08;26544
2021-01-11;26290
2021-01-12;25934
2021-01-13;25976
2021-01-14;26432
2021-01-15;25796
2021-01-18;25874
2021-01-19;25826
2021-01-20;26550
2021-01-21;26538
2021-01-22;26172
2021-01-25;25982
2021-01-26;25768
2021-01-27;24996
2021-01-28;25230
2021-01-29;24364
2021-02-01;24866
2021-02-02;24770
2021-02-03;25312
2021-02-04;25766
2021-02-05;25478
2021-02-08;25804
2021-02-09;25458
2021-02-10;25342
2021-02-11;25432
2021-02-12;25390
2021-02-15;26328
2021-02-16;26208
2021-02-17;26488
2021-02-18;26702
2021-02-19;28130
2021-02-20;27088
2021-02-22;26156
2021-02-24;24846
2021-02-25;23204
2021-02-26;23502
2021-03-01;24268
2021-03-02;23774
2021-03-03;23304
2021-03-04;22172
2021-03-05;22348
2021-03-09;22954
2021-03-10;23164
2021-03-11;23396
2021-03-12;23746
2021-03-15;24114
2021-03-16;22846
2021-03-17;22878
2021-03-18;22596
2021-03-19;22686
2021-03-22;22766
2021-03-23;22238
2021-03-24;21326
2021-03-25;21252
2021-03-26;22206
2021-03-29;23116
2021-03-30;23172
2021-03-31;23704
2021-04-01;23776
2021-04-02;23860
2021-04-05;23736
2021-04-06;23180
